"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1988","Stratum_7"," [g]",12518.4364091831,3142.88849051464,0.251060786490007
"1","1989","Stratum_7"," [g]",16916.7503536687,3388.8615531775,0.200325800306119
"1","1990","Stratum_7"," [g]",13542.7127422959,3037.07089392285,0.224258680791303
"1","1991","Stratum_7"," [g]",10335.6484227927,2069.15484955977,0.200195939811262
"1","1992","Stratum_7"," [g]",21556.4337178476,4283.41209010284,0.198706898653482
"1","1993","Stratum_7"," [g]",26001.5582159431,5098.4726595036,0.19608335074232
"1","1994","Stratum_7"," [g]",16916.1070867533,3257.8443902719,0.192588304954813
"1","1995","Stratum_7"," [g]",27241.1571721516,4495.27716876649,0.165017849291732
"1","1996","Stratum_7"," [g]",17357.8694007031,3213.04737510514,0.185106092281983
"1","1997","Stratum_7"," [g]",21293.9748648756,3875.09283048656,0.181980717788792
"1","1998","Stratum_7"," [g]",24562.7590874522,4131.95042867063,0.168220126002923
"1","1999","Stratum_7"," [g]",35107.9538964172,5768.10377800718,0.164296210340979
"1","2000","Stratum_7"," [g]",37825.4781719251,6523.36986126373,0.172459679997001
"1","2001","Stratum_7"," [g]",37431.7802730089,6881.17965508409,0.183832550973963
"1","2002","Stratum_7"," [g]",25679.870691889,4710.40057276476,0.183427737206346
"1","2003","Stratum_7"," [g]",26047.0549409835,5522.60050340753,0.212023989503629
"1","2004","Stratum_7"," [g]",40135.7604829595,8016.28473687548,0.199729234986814
"1","2005","Stratum_7"," [g]",27704.3930758139,5828.89198900815,0.21039594598074
"1","2006","Stratum_7"," [g]",24834.8439251158,4859.1677461863,0.19565928261269
"1","2007","Stratum_7"," [g]",21914.0328439836,4265.59983230305,0.194651521364044
"1","2008","Stratum_7"," [g]",18894.6172315226,3963.00129440737,0.209742343327058
"1","2009","Stratum_7"," [g]",21938.5905855324,3979.39574887965,0.181387939820705
"1","2010","Stratum_7"," [g]",21616.5947629085,4395.88875610531,0.203357133920471
"1","2011","Stratum_7"," [g]",33085.1936785152,6773.08285445745,0.204716433588713
"1","2012","Stratum_7"," [g]",44635.898089501,8567.03473240117,0.191931496823994
"1","2013","Stratum_7"," [g]",26731.8395606814,5670.29156226874,0.21211752185618
"1","2014","Stratum_7"," [g]",16696.0382408892,3686.16044564948,0.220780546406627
"1","2015","Stratum_7"," [g]",23874.5714487955,5035.93879826408,0.210933159954925
"1","2016","Stratum_7"," [g]",20325.0653247816,3901.99416663101,0.191979415774543
"1","2017","Stratum_7"," [g]",18208.9389417907,4234.66419587461,0.232559635100746
"1","2018","Stratum_7"," [g]",22891.1971857608,5124.45927384823,0.223861567058443
"1","2019","Stratum_7"," [g]",28726.8980928801,5944.48427604547,0.206930948716624
"1","2020","Stratum_7"," [g]",12726.3708650475,4916.52294440183,0.386325606611458
"1","2021","Stratum_7"," [g]",20867.2591080814,8077.06749141745,0.387068922160907
