"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2018","Stratum_3"," [g/km^2]",1604.70597548838,248.187962302242,0.178417644486944
"1","2019","Stratum_3"," [g/km^2]",2217.10748563427,335.268437669795,0.173190447305493
"1","2020","Stratum_3"," [g/km^2]",1961.45261265199,328.941102230661,0.195299036368878
"1","2021","Stratum_3"," [g/km^2]",1630.45864021656,244.146788484241,0.172819588611659
"1","1985","Stratum_4"," [g/km^2]",25652.0147632025,3323.38564784971,0.156858372561561
"1","1986","Stratum_4"," [g/km^2]",24863.6096848228,3066.29438844739,0.148912446827083
"1","1987","Stratum_4"," [g/km^2]",23492.8613730133,3034.08202136351,0.156281841176147
"1","1988","Stratum_4"," [g/km^2]",16591.1471933421,2236.29821845841,0.164112289741327
"1","1989","Stratum_4"," [g/km^2]",16697.4376794786,1965.49642670058,0.141539932160264
"1","1990","Stratum_4"," [g/km^2]",18242.8492936173,2300.159564221,0.152055597640955
"1","1991","Stratum_4"," [g/km^2]",15499.0035642267,1962.7472276729,0.153116305892668
"1","1992","Stratum_4"," [g/km^2]",21426.5865741651,2547.67496912622,0.142401890482259
"1","1993","Stratum_4"," [g/km^2]",25108.3980795002,2990.97876262665,0.14252438254965
"1","1994","Stratum_4"," [g/km^2]",17106.0263439126,2030.69216556393,0.142750385666417
"1","1995","Stratum_4"," [g/km^2]",18353.1098940004,2064.54194229797,0.133774705775337
"1","1996","Stratum_4"," [g/km^2]",21663.4725813919,2486.11407843368,0.13645478763633
"1","1997","Stratum_4"," [g/km^2]",19528.1689095593,2246.9888675381,0.137227433207317
"1","1998","Stratum_4"," [g/km^2]",21780.5365567095,2408.76669272666,0.130748984555701
"1","1999","Stratum_4"," [g/km^2]",28637.491374146,3156.11041646157,0.130177933837708
"1","2000","Stratum_4"," [g/km^2]",30944.6486962335,3524.35721431221,0.135091646981015
"1","2001","Stratum_4"," [g/km^2]",27556.8758610675,3222.71316201786,0.13970492061584
"1","2002","Stratum_4"," [g/km^2]",23349.1877284412,2853.26919989552,0.145942191667839
"1","2003","Stratum_4"," [g/km^2]",22577.4155396814,2880.61844528591,0.153750194859933
"1","2004","Stratum_4"," [g/km^2]",25052.4238601168,3073.85866307868,0.14747358468788
"1","2005","Stratum_4"," [g/km^2]",25171.1728528713,3127.71415821542,0.149250328585623
"1","2006","Stratum_4"," [g/km^2]",21252.4469704005,2524.02058277379,0.141361598460043
"1","2007","Stratum_4"," [g/km^2]",24379.1309424563,2890.98076033163,0.141016707304624
"1","2008","Stratum_4"," [g/km^2]",22278.3165140738,2835.97970327988,0.152690635618576
"1","2009","Stratum_4"," [g/km^2]",20232.6719695357,2323.450370437,0.136517201785074
"1","2010","Stratum_4"," [g/km^2]",22685.5380292498,2741.59724604406,0.144942605736448
"1","2011","Stratum_4"," [g/km^2]",28914.0383125005,3465.10955410413,0.143221268488384
"1","2012","Stratum_4"," [g/km^2]",29843.7749726269,3544.12902150673,0.141377277893378
"1","2013","Stratum_4"," [g/km^2]",20945.6384894859,2602.71947636085,0.149816970012003
"1","2014","Stratum_4"," [g/km^2]",15807.2213003968,1997.0064825391,0.152640510090778
"1","2015","Stratum_4"," [g/km^2]",20048.7924817776,2518.22839393493,0.151480370102756
"1","2016","Stratum_4"," [g/km^2]",20420.0860278584,2471.20489981657,0.144650850244677
"1","2017","Stratum_4"," [g/km^2]",17010.9113816359,2334.36276486632,0.167396368274533
"1","2018","Stratum_4"," [g/km^2]",16827.8790769461,2204.87843553725,0.158480282053429
"1","2019","Stratum_4"," [g/km^2]",21747.4272762673,2721.82262396868,0.150639946165306
"1","2020","Stratum_4"," [g/km^2]",17893.6381796377,3489.3390930575,0.243435181470867
"1","2021","Stratum_4"," [g/km^2]",18529.3823583689,2286.18285826514,0.148834976073134
"1","1985","Stratum_5"," [g/km^2]",21328.3491244919,2840.47636282888,0.159236976013096
"1","1986","Stratum_5"," [g/km^2]",19256.2263327491,2542.72052781808,0.158237514871596
"1","1987","Stratum_5"," [g/km^2]",16104.0628667068,2141.16295086115,0.159614242394777
"1","1988","Stratum_5"," [g/km^2]",11565.2732611487,1655.36909861305,0.172694547028522
"1","1989","Stratum_5"," [g/km^2]",13534.6889844373,1634.97184502304,0.143260405262815
"1","1990","Stratum_5"," [g/km^2]",14201.4332028277,1872.70127935274,0.157365090642999
"1","1991","Stratum_5"," [g/km^2]",10353.2699734837,1366.20520341892,0.158215190712788
"1","1992","Stratum_5"," [g/km^2]",14185.8498069938,1675.57788710662,0.139712667764643
"1","1993","Stratum_5"," [g/km^2]",14968.6061827058,1778.39855601831,0.140743833105482
"1","1994","Stratum_5"," [g/km^2]",11918.8414955326,1518.39947789323,0.15226468198732
"1","1995","Stratum_5"," [g/km^2]",14411.0199768412,1659.56615731206,0.135216401766802
"1","1996","Stratum_5"," [g/km^2]",14285.4858659381,1676.31746646623,0.138561275152516
"1","1997","Stratum_5"," [g/km^2]",14112.6867071782,1680.56799069826,0.140537154226023
"1","1998","Stratum_5"," [g/km^2]",14060.3830837451,1592.30172037791,0.13302309388803
"1","1999","Stratum_5"," [g/km^2]",17203.1043223119,1946.53157119419,0.13296005666942
"1","2000","Stratum_5"," [g/km^2]",21001.7421342012,2441.17279291393,0.136680531921524
"1","2001","Stratum_5"," [g/km^2]",19602.0685069483,2344.97377340378,0.141361130639866
"1","2002","Stratum_5"," [g/km^2]",15628.4209742799,1892.19766460885,0.14234762196997
"1","2003","Stratum_5"," [g/km^2]",16612.2879809937,2115.20781116364,0.151505099082122
"1","2004","Stratum_5"," [g/km^2]",18827.7884072906,2370.32175047633,0.149186723425863
"1","2005","Stratum_5"," [g/km^2]",20168.3602413653,2547.98317213515,0.149869586062005
"1","2006","Stratum_5"," [g/km^2]",16800.6823025002,2032.8031216988,0.14219432401449
"1","2007","Stratum_5"," [g/km^2]",16826.3102512102,1925.75806562178,0.133434925415324
"1","2008","Stratum_5"," [g/km^2]",15866.4307326778,2034.89497445418,0.151001102539428
"1","2009","Stratum_5"," [g/km^2]",15856.1061480667,1823.32736311681,0.134048863357612
"1","2010","Stratum_5"," [g/km^2]",15597.6105891419,1864.81185064561,0.140129714248435
"1","2011","Stratum_5"," [g/km^2]",21044.3407948713,2562.56244968573,0.143038529443595
"1","2012","Stratum_5"," [g/km^2]",17897.9275719392,2104.23444122329,0.137586981523672
"1","2013","Stratum_5"," [g/km^2]",13354.5224593244,1676.23286240854,0.148535972283961
