"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1992","Stratum_7"," [g/km^2]",23726.8571444137,5191.73156890994,0.264080800857785
"1","1993","Stratum_7"," [g/km^2]",27536.0949358904,5902.34901020355,0.25303021395739
"1","1994","Stratum_7"," [g/km^2]",17254.9914535916,3894.19818644056,0.273570139103887
"1","1995","Stratum_7"," [g/km^2]",15842.1428836226,3620.45565674262,0.273771602737668
"1","1996","Stratum_7"," [g/km^2]",17687.0067622827,4058.95141303491,0.284360832637583
"1","1997","Stratum_7"," [g/km^2]",20283.1915950946,4558.10406755924,0.273545766881954
"1","1998","Stratum_7"," [g/km^2]",17356.4046048565,3733.94495472795,0.260283038958369
"1","1999","Stratum_7"," [g/km^2]",30912.6218050458,6810.42825134821,0.268525892695817
"1","2000","Stratum_7"," [g/km^2]",29524.0099941488,7143.37657767889,0.297130921721721
"1","2001","Stratum_7"," [g/km^2]",23083.5283638305,5553.34258785695,0.296244122133104
"1","2002","Stratum_7"," [g/km^2]",25928.6752951866,6290.45800170109,0.298764943951398
"1","2003","Stratum_7"," [g/km^2]",19914.1010671589,4853.09789202472,0.302605397154973
"1","2004","Stratum_7"," [g/km^2]",19063.4160424223,4666.81409805385,0.301846657144084
"1","2005","Stratum_7"," [g/km^2]",16782.4478022698,4313.12942848808,0.322735855783935
"1","2006","Stratum_7"," [g/km^2]",14764.4504600096,3574.81848216044,0.299343715011342
"1","2007","Stratum_7"," [g/km^2]",25428.1085415535,5809.47840581353,0.282318176689828
"1","2008","Stratum_7"," [g/km^2]",29657.6887364639,6848.50653791144,0.28273223553864
"1","2009","Stratum_7"," [g/km^2]",18088.3441398248,3896.52767918425,0.26600491108947
"1","2010","Stratum_7"," [g/km^2]",19025.6175077745,4219.65748383023,0.275150283752332
"1","2011","Stratum_7"," [g/km^2]",17283.1827232182,4052.02635660674,0.290453887710847
"1","2012","Stratum_7"," [g/km^2]",23609.8345240127,5374.36886161844,0.278664187215836
"1","2013","Stratum_7"," [g/km^2]",26488.0162780743,5743.41215878646,0.264711342084591
"1","2014","Stratum_7"," [g/km^2]",17119.9831198087,3959.75668374207,0.284898994987433
"1","2015","Stratum_7"," [g/km^2]",23967.4991660984,5371.30408632757,0.27426601201493
"1","2016","Stratum_7"," [g/km^2]",21180.7702442854,4773.93839107934,0.275269918595772
"1","2017","Stratum_7"," [g/km^2]",22914.0678298823,5298.23159737664,0.284538031487917
"1","2018","Stratum_7"," [g/km^2]",19296.7747743502,4552.52533745842,0.28948648335093
"1","2019","Stratum_7"," [g/km^2]",21162.2130187834,4844.81453039034,0.280221940710191
"1","2020","Stratum_7"," [g/km^2]",19557.6686028376,6559.40662293131,0.434492272661964
