"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2002","Stratum_4"," [g]",19723.6853279298,4128.8409009744,0.209334149897825
"1","2003","Stratum_4"," [g]",21129.9108500736,4754.53526990093,0.225014450067325
"1","2004","Stratum_4"," [g]",32064.3265995474,6718.95807577649,0.209546208772441
"1","2005","Stratum_4"," [g]",22363.1833206654,4948.92666527992,0.221297951830798
"1","2006","Stratum_4"," [g]",19826.9945120404,4293.62543648539,0.216554527912841
"1","2007","Stratum_4"," [g]",18132.9043258913,3918.66742547608,0.216108095815669
"1","2008","Stratum_4"," [g]",14365.0312426264,3536.76153520513,0.246206323917364
"1","2009","Stratum_4"," [g]",17848.2191081525,3751.6048404993,0.21019491175933
"1","2010","Stratum_4"," [g]",16568.9388780016,3831.48404492005,0.231244986364641
"1","2011","Stratum_4"," [g]",26175.9998962233,6115.23636223795,0.23361997197747
"1","2012","Stratum_4"," [g]",32920.3190172612,7542.32231880465,0.229108421302053
"1","2013","Stratum_4"," [g]",20760.3367201441,4960.36803797825,0.238934854710961
"1","2014","Stratum_4"," [g]",12759.7136199916,3245.2969832143,0.254339327657765
"1","2015","Stratum_4"," [g]",18840.6750468681,4675.22670322787,0.24814539243407
"1","2016","Stratum_4"," [g]",14848.986120467,3487.9112627225,0.234892216507291
"1","2017","Stratum_4"," [g]",14263.2431710738,3667.21213162913,0.257109276455884
"1","2018","Stratum_4"," [g]",18689.9929551259,4754.90503773719,0.254409140182855
"1","2019","Stratum_4"," [g]",22906.3166639723,5553.06226744638,0.24242493234106
"1","2020","Stratum_4"," [g]",9984.17905788011,3954.90343215087,0.396117037687684
"1","2021","Stratum_4"," [g]",14540.4399196464,5870.0668705891,0.403706277322305
"1","1985","Stratum_5"," [g]",11481.8111400167,2872.36306139455,0.250166374134453
"1","1986","Stratum_5"," [g]",11537.3693155242,2675.9549111587,0.231938047398557
"1","1987","Stratum_5"," [g]",10099.3360663223,2458.4432271568,0.243426222378601
"1","1988","Stratum_5"," [g]",6908.95999288665,1919.53010111848,0.277831989632997
"1","1989","Stratum_5"," [g]",10080.2541719648,2287.0094857896,0.22688014079548
"1","1990","Stratum_5"," [g]",6699.04336814202,1717.65732579768,0.256403374542427
"1","1991","Stratum_5"," [g]",5342.9971987556,1238.5194998923,0.231802386155239
"1","1992","Stratum_5"," [g]",11100.6406652844,2411.14974798818,0.217208161284664
"1","1993","Stratum_5"," [g]",12215.0203884628,2749.73049065624,0.225110593614186
"1","1994","Stratum_5"," [g]",9399.4471463784,2182.64638336104,0.232210081015457
"1","1995","Stratum_5"," [g]",14210.5149025898,2820.0207738508,0.198446065690193
"1","1996","Stratum_5"," [g]",8964.52210396635,1978.27234609891,0.220677948378712
"1","1997","Stratum_5"," [g]",11694.9216365202,2478.03096300813,0.211889488448548
"1","1998","Stratum_5"," [g]",12810.3349917323,2521.33321342407,0.196820240458296
"1","1999","Stratum_5"," [g]",16928.6635294306,3384.61770062593,0.19993413506871
"1","2000","Stratum_5"," [g]",21553.7169645562,4428.34521383591,0.205456219969765
"1","2001","Stratum_5"," [g]",22196.3330515619,4773.20641872337,0.215044818783141
"1","2002","Stratum_5"," [g]",14976.5834177542,3210.3380342991,0.214357169773005
"1","2003","Stratum_5"," [g]",14322.6947117344,3565.66241039213,0.248951924351975
"1","2004","Stratum_5"," [g]",23836.7949361324,5390.58412652296,0.2261455091159
"1","2005","Stratum_5"," [g]",14795.4969644467,3655.11586631206,0.247042453193376
"1","2006","Stratum_5"," [g]",14383.1683386785,3212.10352791586,0.223323780427296
"1","2007","Stratum_5"," [g]",13231.3652283827,2971.20426531791,0.224557648740915
"1","2008","Stratum_5"," [g]",11314.7478461164,2684.11837989836,0.237222995722317
"1","2009","Stratum_5"," [g]",12877.2028628404,2752.62343141089,0.213759421260194
"1","2010","Stratum_5"," [g]",12682.1466052607,2925.31655124874,0.230664148767629
"1","2011","Stratum_5"," [g]",18603.2257906498,4304.23239506578,0.231370217375372
"1","2012","Stratum_5"," [g]",21997.3959877581,5072.97230230465,0.230616946893524
"1","2013","Stratum_5"," [g]",13196.5904422575,3171.04216042142,0.240292534219085
"1","2014","Stratum_5"," [g]",9830.87138785223,2469.16686494517,0.251164598490858
"1","2015","Stratum_5"," [g]",13935.8936030099,3477.63897842169,0.249545459910126
"1","2016","Stratum_5"," [g]",10482.4867815773,2476.62768421531,0.236263372978244
"1","2017","Stratum_5"," [g]",9106.11231230072,2475.94082460777,0.271898779599195
"1","2018","Stratum_5"," [g]",12969.2006627088,3390.34044997895,0.261414757790542
"1","2019","Stratum_5"," [g]",16678.5607540872,4018.6571414183,0.240947477463456
"1","2020","Stratum_5"," [g]",6734.68551855525,2734.6354327715,0.406052431882246
"1","2021","Stratum_5"," [g]",10265.9158622402,3852.59042062551,0.375279758019058
"1","1985","Stratum_6"," [g]",29766.8576938133,6783.71571478663,0.227894922082975
"1","1986","Stratum_6"," [g]",31677.0820422591,6857.01147163379,0.216466007269424
"1","1987","Stratum_6"," [g]",28594.5908041152,6556.79835138032,0.229302052136264
"1","1988","Stratum_6"," [g]",21098.9172923321,5474.06729566204,0.259447782074177
"1","1989","Stratum_6"," [g]",29481.0390493934,6155.80847456333,0.208805682331946
"1","1990","Stratum_6"," [g]",23505.076504752,5521.60547008345,0.234911189034725
"1","1991","Stratum_6"," [g]",14403.5254021246,3145.4777818088,0.218382492757281
"1","1992","Stratum_6"," [g]",38931.3296572,8057.23474039464,0.20696017349884
"1","1993","Stratum_6"," [g]",40871.5151151656,8267.17079189742,0.202272188065518
